"﻿VIODESCRIPTION",LOCATIONDESC1,ISSUEDATE,ISSUETIME,ObjectId,lat,lon
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,800 DUNDAS ST W,1/6/2020,5:17,1885,43.5631592,-79.6356587
PARKING VEHICLE IN PROHIBITED AREA,NR 71 FOREST AVE,1/5/2020,15:55,1886,43.563123,-79.57609
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3911 ARVONA PL,1/5/2020,13:46,1887,43.5439167,-79.7435577
STOPPING VEHICLE ON SIDEWALK,NR 717 FOUR WINDS WAY,1/5/2020,14:53,1888,43.604774528601695,-79.68522489701712
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2199 BURNHAMTHORPE RD W,1/6/2020,2:16,1889,43.545416540635394,-79.68496401376694
STOPPING VEHICLE ON SIDEWALK,AT6000 GROSSBEAK DR,1/6/2020,5:19,1890,43.5637685,-79.7569269
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 250 LAKESHORE RD E,1/5/2020,15:59,1891,43.5596785,-79.577312
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3901 ARVONA PL,1/5/2020,13:48,1892,43.5439167,-79.7435577
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 3576 AUTUMNLEAF CRES,1/5/2020,14:55,1893,43.53756094693162,-79.69373158248308
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR1146 HAIG BLVD,1/6/2020,2:17,1894,43.5832986,-79.5603248
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55 GLENN HAWTHORNE BLVD,1/6/2020,5:22,1895,43.6115234,-79.66178696768455
PARKING VEHICLE FACING WRONG DIRECTION,LITTLE CREEK RD,1/5/2020,15:59,1896,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,JOHN ST,1/5/2020,13:48,1897,43.7036424,-79.6434798
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE BEYOND THE MA,NR 221 LAKESHORE RD E,1/5/2020,14:56,1898,43.5586815,-79.57784204999999
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:21,1899,43.6066897,-79.6563196
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55 GLEN HAWTHORNE,1/6/2020,5:25,1900,,
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,NR 2560 TRIDENT AVE,1/5/2020,16:01,1901,43.5667584000326,-79.62879645719791
PARKING ON A DESIGNATED FIRE ROUTE,550 COURTNEYPARK DR,1/5/2020,13:49,1902,43.62400425,-79.70292722759993
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 3576 AUTUMNLEAF CRES,1/5/2020,14:57,1903,43.53756094693162,-79.69373158248308
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:22,1904,43.6066897,-79.6563196
PARKING HEAVY VEHICLE IN RESIDENTIAL ZONE,HILLCREST AVE,1/6/2020,5:38,1905,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 235 LAKESHORE RD E,1/5/2020,16:02,1906,43.5592034,-79.5772719
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,JOHN ST,1/5/2020,13:50,1907,43.7036424,-79.6434798
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3868 ARVONA PL,1/5/2020,13:50,1908,43.5439167,-79.7435577
PARKING ON A DESIGNATED FIRE ROUTE,550 COURTNEYPARK DR,1/5/2020,13:51,1909,43.62400425,-79.70292722759993
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR3985 TACC DR,1/5/2020,13:54,1910,43.5522506,-79.7328985
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3710 BLOOMINGTON CRES,1/5/2020,13:58,1911,43.5502397,-79.7519513
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3710 BLOOMINGTON CRES,1/5/2020,13:59,1912,43.5502397,-79.7519513
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 837 FABLE CRES,1/5/2020,14:00,1913,43.62163201805274,-79.71135634501555
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 896 FABLE CRES,1/5/2020,14:01,1914,43.62115786594133,-79.71263707521156
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 44 FRONT ST N,1/5/2020,14:02,1915,43.550662643656814,-79.59130850689172
PARKING VEHICLE IN PROHIBITED AREA,NR3875 BLOOMINGTON CRES,1/5/2020,14:04,1916,43.5502397,-79.7519513
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP 740 FOUR WINDS WAY,1/5/2020,14:05,1917,43.60448536383236,-79.68544410804938
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,HIGH ST W,1/5/2020,14:05,1918,,
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3728 BLOOMINGTON CRES,1/5/2020,14:07,1919,43.5502397,-79.7519513
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3728 BLOOMINGTON CRES,1/5/2020,14:08,1920,43.5502397,-79.7519513
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3764 BLOOMINGTON CRES,1/5/2020,14:09,1921,43.5502397,-79.7519513
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3764 BLOOMINGTON CRES,1/5/2020,14:11,1922,43.5502397,-79.7519513
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3831 BLOOMINGTON CRES,1/5/2020,14:13,1923,43.5502397,-79.7519513
PARKING HEAVY VEHICLE IN RESIDENTIAL ZONE,LAFAYETTE DR WEST OF,1/5/2020,14:14,1924,,
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,NR3888 BLOOMINGTON CRES,1/5/2020,14:15,1925,43.5502397,-79.7519513
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/5/2020,14:20,1926,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/6/2020,7:48,1927,43.5927596,-79.64343657271567
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 1856 MAPLE RIDGE DR,1/6/2020,2:22,1928,43.633439831831275,-79.59326749787516
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/6/2020,7:50,1929,43.5927596,-79.64343657271567
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,CUMBERLAND DR,1/5/2020,14:57,1930,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:24,1931,43.6066897,-79.6563196
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/6/2020,7:56,1932,43.5927596,-79.64343657271567
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3117 TOSCA DR,1/5/2020,14:57,1933,43.5605048,-79.7395985
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:25,1934,43.6066897,-79.6563196
PARKING VEHICLE MORE THAN 30 CENTIMETRES FROM A RAISED CURB,NR 451 LANA TERR,1/6/2020,7:59,1935,43.59450122867682,-79.60863952707366
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6420 SILVER DART DR,1/5/2020,14:57,1936,43.6896296,-79.62527708736297
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,MAPLE RIDGE DR,1/6/2020,2:26,1937,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/6/2020,8:02,1938,43.5927596,-79.64343657271567
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 273 LAKESHORE RD E,1/5/2020,16:04,1939,43.5602276,-79.5761704
STOPPING VEHICLE IN A PROHIBITED AREA,NR 817 PRESTON MANOR,1/5/2020,14:57,1940,43.60276053203794,-79.68633042068979
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:26,1941,43.6066897,-79.6563196
PARKING HEAVY VEHICLE IN RESIDENTIAL ZONE,NR255 NAHANI WAY,1/6/2020,8:05,1942,43.611890156055466,-79.65307250748064
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,CUMBERLAND DR,1/5/2020,16:09,1943,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,CUMBERLAND DR,1/5/2020,16:09,1944,,
PARKING VEHICLE IN PROHIBITED AREA,NR5226 PRESERVATION CIR,1/5/2020,16:14,1945,43.5419922,-79.7269853
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,LITTLE CREEK RD,1/5/2020,16:14,1946,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 5030 FOUR SPRINGS AVE,1/5/2020,16:19,1947,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 5020 FOUR SPRINGS AVE,1/5/2020,16:22,1948,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,BENSON AVE,1/5/2020,16:23,1949,,
PARKING VEHICLE WITHIN 3 METRES OF A FIRE HYDRANT,NR 3885 DUKE OF YORK BLVD,1/5/2020,16:24,1950,43.5877208,-79.640322
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 5020 FOUR SPRINGS AVE,1/5/2020,16:25,1951,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 3885 DUKE OF YORK BLVD,1/5/2020,16:27,1952,43.5877208,-79.640322
PARKING VEHICLE WITHIN 3 METRES OF A FIRE HYDRANT,LAKESHORE RD W,1/5/2020,16:30,1953,,
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4188 LIVING ARTS DR,1/5/2020,16:37,1954,43.5897183,-79.6477901
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 388 PRINCE OF WALES DR,1/5/2020,16:43,1955,43.5880467,-79.6481106
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,SQUARE ONE DR,1/5/2020,16:46,1956,,
PARKING VEHICLE IN PROHIBITED AREA,NR5452 ROCHELLE WAY,1/5/2020,16:50,1957,43.5452697,-79.7413039
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 231 LAKESHORE RD E,1/5/2020,14:58,1958,43.559031250000004,-79.57728497246933
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:27,1959,43.6066897,-79.6563196
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3117 TOSCA DR,1/5/2020,14:59,1960,43.5605048,-79.7395985
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6677 MTCC,1/6/2020,8:10,1961,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,MAPLE RIDGE DR,1/6/2020,2:27,1962,,
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3117 TOSCA DR,1/5/2020,15:00,1963,43.5605048,-79.7395985
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR1476 PATE CRT,1/6/2020,8:14,1964,43.597867,-79.7081213
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 5315 FALLINGBROOK DR,1/6/2020,2:27,1965,43.5879962,-79.6887093
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3117 TOSCA DR,1/5/2020,15:00,1966,43.5605048,-79.7395985
PARKING VEHICLE IN PROHIBITED AREA,NR2542 ARGYLE RD,1/6/2020,8:18,1967,43.5746072,-79.6198293
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:28,1968,43.6066897,-79.6563196
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6420 SILVER DART DR,1/5/2020,15:00,1969,43.6896296,-79.62527708736297
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6677 MTCC,1/6/2020,8:29,1970,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1326 DEXTER CR,1/6/2020,2:29,1971,43.57526050397891,-79.57610827566933
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 3456 AUTUMNLEAF CRES,1/5/2020,15:00,1972,43.5375708437821,-79.69520392165325
STOPPING VEHICLE IN A PROHIBITED AREA,NR52 NAHANI WAY,1/6/2020,8:30,1973,43.6100487,-79.6556965
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,AT6679 SHELTER BAY RD,1/6/2020,2:29,1974,43.5870278,-79.7622606
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6420 SILVER DART DR,1/5/2020,15:01,1975,43.6896296,-79.62527708736297
PARKING VEHICLE IN PROHIBITED AREA,OPP 1552 MUIR RD,1/6/2020,8:30,1976,43.58696825665941,-79.57491039442237
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:29,1977,43.6066897,-79.6563196
STOPPING VEHICLE ON SIDEWALK,NR 865 PRESTON MANOR,1/5/2020,15:01,1978,43.6017353708734,-79.68749903743849
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 263 LAKESHORE RD E,1/5/2020,15:01,1979,43.5599588,-79.576453
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3117 TOSCA DR,1/5/2020,15:01,1980,43.5605048,-79.7395985
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3117 TOSCA DR,1/5/2020,15:02,1981,43.5605048,-79.7395985
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 269 LAKESHORE RD E,1/5/2020,15:03,1982,43.5601297,-79.5762791
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3117 TOSCA DR,1/5/2020,15:03,1983,43.5605048,-79.7395985
STOPPING VEHICLE ON SIDEWALK,NR 889 PRESTON MANOR,1/5/2020,15:03,1984,43.60122279029113,-79.68808334581283
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6420 SILVER DART DR,1/5/2020,15:03,1985,43.6896296,-79.62527708736297
PARKING VEHICLE LONGER THAN PERMITTED BY AUTHORIZED SIGNS,OP3117 TOSCA DR,1/5/2020,15:04,1986,43.5605048,-79.7395985
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,220 BURNHAMTHORPE RD W,1/6/2020,2:30,1987,43.5887068,-79.6395329
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:31,1988,43.6066897,-79.6563196
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,220 BURNHAMTHORPE RD W,1/6/2020,2:32,1989,43.5887068,-79.6395329
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:32,1990,43.6066897,-79.6563196
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,220 BURNHAMTHORPE RD W,1/6/2020,2:33,1991,43.5887068,-79.6395329
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 35 WATERGARDEN DR,1/6/2020,2:33,1992,43.6066897,-79.6563196
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,AT6679 SHELTER BAY RD,1/6/2020,2:33,1993,43.5870278,-79.7622606
STOPPING VEHICLE IN A PROHIBITED AREA,NR52 NAHANI WAY,1/6/2020,8:32,1994,43.6100487,-79.6556965
PARKING VEHICLE IN PROHIBITED AREA,OPP 1274 MEREDITH AVE,1/6/2020,8:38,1995,43.58115330434783,-79.56738186956521
PARKING VEHICLE IN PROHIBITED AREA,OPP 1280 MEREDITH AVE,1/6/2020,8:40,1996,43.58126769565217,-79.56754413043478
PARKING VEHICLE IN PROHIBITED AREA,OPP 1280 MEREDITH AVE,1/6/2020,8:41,1997,43.58126769565217,-79.56754413043478
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP 1001 HALLIDAY AVE,1/6/2020,8:46,1998,43.58241842857143,-79.56763171428571
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1110 CAVEN ST,1/6/2020,8:49,1999,43.5697699,-79.5707234272648
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR5785 WHITEHORN AVE,1/6/2020,8:52,2000,43.5914366,-79.6980154
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,340 MATHESON BLVD E,1/6/2020,17:39,2001,43.62432175,-79.6598237428397
PARKING VEHICLE LONGER THAN FIVE HOURS,3631 BEECHOLLOW CRES,1/6/2020,20:34,2002,43.61935880724931,-79.60326269926148
PARKING VEHICLE LONGER THAN FIVE HOURS,NR6977 CADIZ CRES,1/6/2020,15:25,2003,43.5959722,-79.7638177
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 3962 PASSWAY RD,1/6/2020,20:38,2004,43.58205432,-79.79510293999999
PARKING ON A DESIGNATED FIRE ROUTE,2200 EGLINTON AVE W,1/6/2020,15:25,2005,43.55949325,-79.70371643001891
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,CEDAR HEDGE RISE,1/7/2020,2:53,2006,43.5352672,-79.7837502
PARKING VEHICLE IN RESTRICTED AREA CONTRARY TO PERMITTED TIMES,OPP 16 CUMBERLAND DR,1/6/2020,20:53,2007,43.5580831,-79.57652783333333
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5800 HURONTARIO ST,1/6/2020,8:56,2008,43.6352723,-79.6917589
PARKING VEHICLE LONGER THAN FIVE HOURS,NR6977 CADIZ CRES,1/6/2020,15:26,2009,43.5959722,-79.7638177
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 665 EAGLEMOUNT CRES,1/7/2020,2:55,2010,43.56582878447788,-79.64828420117205
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5 ANN ST,1/6/2020,20:58,2011,43.5551011,-79.58238870325809
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5800 HURONTARIO ST,1/6/2020,8:57,2012,43.6352723,-79.6917589
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,50 MISSISSAUGA VALLEY BLVD,1/6/2020,15:28,2013,43.58983215,-79.62583537750083
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2584 RUGBY RD,1/7/2020,2:58,2014,43.57633537962615,-79.61992960475096
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5 ANN ST,1/6/2020,21:00,2015,43.5551011,-79.58238870325809
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5800 HURONTARIO ST,1/6/2020,8:58,2016,43.6352723,-79.6917589
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,340 MATHESON BLVD E,1/6/2020,17:40,2017,43.62432175,-79.6598237428397
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,50 ABSOLUTE AVE,1/6/2020,14:15,2018,43.5948729,-79.6357407
PARKING VEHICLE IN PROHIBITED AREA,NR4653 PHOENIX PARK CRES,1/6/2020,15:29,2019,43.5611336,-79.7005449
PARKING VEHICLE LONGER THAN FIVE HOURS,NR5342 HUNTINGFIELD DR,1/6/2020,15:32,2020,43.609673,-79.661408
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2345 STANFIELD RD,1/6/2020,15:35,2021,43.59889125,-79.583161
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7110 DARCEL AVE,1/6/2020,15:35,2022,43.7191168,-79.6312525
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7110 DARCEL AVE,1/6/2020,15:36,2023,43.7191168,-79.6312525
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7110 DARCEL AVE,1/6/2020,15:37,2024,43.7191168,-79.6312525
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2345 STANFIELD RD,1/6/2020,15:38,2025,43.59889125,-79.583161
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR133 BLACKFOOT TRAIL,1/6/2020,15:38,2026,43.6104191,-79.6664581
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,340 MATHESON BLVD E,1/6/2020,15:39,2027,43.62432175,-79.6598237428397
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,340 MATHESON BLVD E,1/6/2020,15:40,2028,43.62432175,-79.6598237428397
STOPPING VEHICLE IN A PROHIBITED AREA,NR 3166 PLUM TREE CRES,1/6/2020,15:42,2029,43.582732229038264,-79.76993651992325
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4076 CONFEDERATION PKWY,1/6/2020,15:45,2030,43.5864236,-79.6472679
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2345 STANFIELD RD,1/6/2020,15:46,2031,43.59889125,-79.583161
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 4076 CONFEDERATION PKWY,1/6/2020,15:49,2032,43.5864236,-79.6472679
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 4076 CONFEDERATION PKWY,1/6/2020,15:51,2033,43.5864236,-79.6472679
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR5235 FAIRFORD CRES,1/6/2020,15:55,2034,43.5954064,-79.6780652
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1055 BLOOR ST E,1/6/2020,15:55,2035,,
STOPPING VEHICLE IN A PROHIBITED AREA,NR 510 CURRAN PL,1/6/2020,16:00,2036,43.585986,-79.646242
PARKING ON A DESIGNATED FIRE ROUTE,NR 60 ABSOLUTE AVE,1/6/2020,16:01,2037,43.5944133,-79.6351262
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1292 SHERWOOD MILLS BLVD,1/6/2020,16:03,2038,43.5833542,-79.6823524
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4011 BRICKSTONE MEWS,1/6/2020,16:06,2039,43.5854498,-79.6469177
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 2929 RAINBOW CRES,1/6/2020,16:10,2040,43.546199,-79.694186
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6420 SILVER DART DR,1/6/2020,16:11,2041,43.6896296,-79.62527708736297
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 350 ARBUTUS WAY,1/6/2020,16:12,2042,43.5866037,-79.6483083
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,1 CUMBERLAND DR,1/6/2020,16:18,2043,43.5583217,-79.5767798
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,1 CUMBERLAND DR,1/6/2020,16:18,2044,43.5583217,-79.5767798
STOPPING HEAVY VEHICLE PROHIBITED AREA,NR 2410 DUNWIN DR,1/6/2020,16:19,2045,43.5316316,-79.6780218
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,1 CUMBERLAND DR,1/6/2020,16:24,2046,43.5583217,-79.5767798
PARKING ON A DESIGNATED FIRE ROUTE,2901 EGLINTON AVE W,1/6/2020,16:32,2047,43.5523176,-79.7162426
PARKING VEHICLE IN PROHIBITED AREA,NR 55 PARK ST E,1/6/2020,16:35,2048,43.55484,-79.58564425
PARKING ON A DESIGNATED FIRE ROUTE,2933 EGLINTON AVE W,1/6/2020,16:36,2049,43.550859826086956,-79.71581869565217
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3425 MORNINGSTAR DR,1/6/2020,16:37,2050,,
PARKING VEHICLE IN PROHIBITED AREA,OPP 30 HIGH ST E,1/6/2020,16:41,2051,43.55328275,-79.5862456
PARKING VEHICLE IN RESTRICTED AREA CONTRARY TO PERMITTED TIMES,NR 3885 DUKE OF YORK BLVD,1/6/2020,16:44,2052,43.5877208,-79.640322
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1764 LAKESHORE RD W,1/6/2020,17:04,2053,43.516822,-79.623493
PARKING ON A DESIGNATED FIRE ROUTE,6711 COLUMBUS RD,1/6/2020,17:07,2054,43.6715878,-79.6779272
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,50 ABSOLUTE AVE,1/6/2020,17:09,2055,43.5948729,-79.6357407
